Complex_ID,Complex_Size,Complex_Score,Complex_Overlap_Score,Protein_ID,Protein_Name
Complex_427,9,0.9049,0.0635,843,YPL131W
Complex_427,9,0.9049,0.0635,51,YBR142W
Complex_427,9,0.9049,0.0635,751,YOL041C
Complex_428,19,0.9048,0.1946,775,YOR063W
Complex_428,19,0.9048,0.1946,761,YOL127W
Complex_428,19,0.9048,0.1946,552,YLR150W
Complex_428,19,0.9048,0.1946,334,YGR085C
Complex_428,19,0.9048,0.1946,211,YDR471W
Complex_428,19,0.9048,0.1946,627,YML073C
Complex_428,19,0.9048,0.1946,546,YLR075W
Complex_428,19,0.9048,0.1946,610,YLR448W
Complex_428,19,0.9048,0.1946,778,YOR096W
Complex_428,19,0.9048,0.1946,622,YML063W
Complex_428,19,0.9048,0.1946,685,YNL069C
Complex_428,19,0.9048,0.1946,463,YJL177W
Complex_428,19,0.9048,0.1946,274,YFR031C-A
Complex_428,19,0.9048,0.1946,667,YMR242C
Complex_428,19,0.9048,0.1946,237,YER074W
Complex_428,19,0.9048,0.1946,83,YCR031C
Complex_428,19,0.9048,0.1946,282,YGL030W
Complex_428,19,0.9048,0.1946,861,YPL249C-A
Complex_428,19,0.9048,0.1946,23,YBL027W
Complex_429,7,0.9048,0.2143,662,YMR229C
Complex_429,7,0.9048,0.2143,670,YMR290C
Complex_429,7,0.9048,0.2143,388,YHR052W
Complex_429,7,0.9048,0.2143,142,YDR060W
Complex_429,7,0.9048,0.2143,822,YPL012W
Complex_429,7,0.9048,0.2143,755,YOL077C
Complex_429,7,0.9048,0.2143,215,YDR496C
Complex_430,26,0.9048,0.3512,775,YOR063W
Complex_430,26,0.9048,0.3512,761,YOL127W
Complex_430,26,0.9048,0.3512,538,YLL045C
Complex_430,26,0.9048,0.3512,540,YLR029C
Complex_430,26,0.9048,0.3512,667,YMR242C
Complex_430,26,0.9048,0.3512,627,YML073C
Complex_430,26,0.9048,0.3512,211,YDR471W
Complex_430,26,0.9048,0.3512,334,YGR085C
Complex_430,26,0.9048,0.3512,778,YOR096W
Complex_430,26,0.9048,0.3512,622,YML063W
Complex_430,26,0.9048,0.3512,685,YNL069C
Complex_430,26,0.9048,0.3512,274,YFR031C-A
Complex_430,26,0.9048,0.3512,295,YGL103W
Complex_430,26,0.9048,0.3512,113,YDL082W
Complex_430,26,0.9048,0.3512,463,YJL177W
Complex_430,26,0.9048,0.3512,610,YLR448W
Complex_430,26,0.9048,0.3512,513,YKL180W
Complex_430,26,0.9048,0.3512,658,YMR194W
Complex_430,26,0.9048,0.3512,434,YIL133C
Complex_430,26,0.9048,0.3512,237,YER074W
Complex_430,26,0.9048,0.3512,851,YPL198W
Complex_430,26,0.9048,0.3512,705,YNL178W
Complex_430,26,0.9048,0.3512,306,YGL147C
Complex_430,26,0.9048,0.3512,136,YDR012W
Complex_430,26,0.9048,0.3512,381,YHL033C
Complex_430,26,0.9048,0.3512,37,YBR031W
Complex_431,25,0.9046,0.3019,775,YOR063W
Complex_431,25,0.9046,0.3019,761,YOL127W
Complex_431,25,0.9046,0.3019,59,YBR191W
Complex_431,25,0.9046,0.3019,513,YKL180W
Complex_431,25,0.9046,0.3019,274,YFR031C-A
Complex_431,25,0.9046,0.3019,658,YMR194W
Complex_431,25,0.9046,0.3019,667,YMR242C
Complex_431,25,0.9046,0.3019,37,YBR031W
Complex_431,25,0.9046,0.3019,295,YGL103W
Complex_431,25,0.9046,0.3019,685,YNL069C
Complex_431,25,0.9046,0.3019,463,YJL177W
Complex_431,25,0.9046,0.3019,83,YCR031C
Complex_431,25,0.9046,0.3019,211,YDR471W
Complex_431,25,0.9046,0.3019,610,YLR448W
Complex_431,25,0.9046,0.3019,490,YJR123W
Complex_431,25,0.9046,0.3019,113,YDL082W
Complex_431,25,0.9046,0.3019,114,YDL083C
Complex_431,25,0.9046,0.3019,627,YML073C
Complex_431,25,0.9046,0.3019,375,YHL001W
Complex_431,25,0.9046,0.3019,237,YER074W
Complex_431,25,0.9046,0.3019,23,YBL027W
Complex_431,25,0.9046,0.3019,334,YGR085C
Complex_431,25,0.9046,0.3019,609,YLR441C
Complex_431,25,0.9046,0.3019,381,YHL033C
Complex_431,25,0.9046,0.3019,282,YGL030W
Complex_432,25,0.9046,0.3328,775,YOR063W
Complex_432,25,0.9046,0.3328,761,YOL127W
Complex_432,25,0.9046,0.3328,538,YLL045C
Complex_432,25,0.9046,0.3328,540,YLR029C
Complex_432,25,0.9046,0.3328,667,YMR242C
Complex_432,25,0.9046,0.3328,627,YML073C
Complex_432,25,0.9046,0.3328,211,YDR471W
Complex_432,25,0.9046,0.3328,334,YGR085C
Complex_432,25,0.9046,0.3328,778,YOR096W
Complex_432,25,0.9046,0.3328,622,YML063W
Complex_432,25,0.9046,0.3328,685,YNL069C
Complex_432,25,0.9046,0.3328,274,YFR031C-A
Complex_432,25,0.9046,0.3328,295,YGL103W
Complex_432,25,0.9046,0.3328,113,YDL082W
Complex_432,25,0.9046,0.3328,463,YJL177W
Complex_432,25,0.9046,0.3328,610,YLR448W
Complex_432,25,0.9046,0.3328,513,YKL180W
Complex_432,25,0.9046,0.3328,658,YMR194W
Complex_432,25,0.9046,0.3328,434,YIL133C
Complex_432,25,0.9046,0.3328,237,YER074W
Complex_432,25,0.9046,0.3328,851,YPL198W
Complex_432,25,0.9046,0.3328,111,YDL075W
Complex_432,25,0.9046,0.3328,546,YLR075W
Complex_432,25,0.9046,0.3328,468,YJL190C
Complex_432,25,0.9046,0.3328,37,YBR031W
Complex_433,24,0.9044,0.2272,775,YOR063W
Complex_433,24,0.9044,0.2272,761,YOL127W
Complex_433,24,0.9044,0.2272,538,YLL045C
Complex_433,24,0.9044,0.2272,652,YMR142C
Complex_433,24,0.9044,0.2272,778,YOR096W
Complex_433,24,0.9044,0.2272,274,YFR031C-A
Complex_433,24,0.9044,0.2272,667,YMR242C
Complex_433,24,0.9044,0.2272,546,YLR075W
Complex_433,24,0.9044,0.2272,295,YGL103W
Complex_433,24,0.9044,0.2272,685,YNL069C
Complex_433,24,0.9044,0.2272,334,YGR085C
Complex_433,24,0.9044,0.2272,463,YJL177W
Complex_433,24,0.9044,0.2272,211,YDR471W
Complex_433,24,0.9044,0.2272,610,YLR448W
Complex_433,24,0.9044,0.2272,237,YER074W
Complex_433,24,0.9044,0.2272,622,YML063W
Complex_433,24,0.9044,0.2272,113,YDL082W
Complex_433,24,0.9044,0.2272,627,YML073C
Complex_433,24,0.9044,0.2272,836,YPL090C
Complex_433,24,0.9044,0.2272,705,YNL178W
Complex_433,24,0.9044,0.2272,490,YJR123W
Complex_433,24,0.9044,0.2272,83,YCR031C
Complex_433,24,0.9044,0.2272,381,YHL033C
Complex_433,24,0.9044,0.2272,375,YHL001W
Complex_434,23,0.9042,0.21,587,YLR340W
Complex_434,23,0.9042,0.21,334,YGR085C
Complex_434,23,0.9042,0.21,622,YML063W
Complex_434,23,0.9042,0.21,513,YKL180W
Complex_434,23,0.9042,0.21,658,YMR194W
Complex_434,23,0.9042,0.21,490,YJR123W
Complex_434,23,0.9042,0.21,667,YMR242C
Complex_434,23,0.9042,0.21,627,YML073C
Complex_434,23,0.9042,0.21,761,YOL127W
Complex_434,23,0.9042,0.21,274,YFR031C-A
Complex_434,23,0.9042,0.21,463,YJL177W
Complex_434,23,0.9042,0.21,610,YLR448W
Complex_434,23,0.9042,0.21,295,YGL103W
Complex_434,23,0.9042,0.21,113,YDL082W
Complex_434,23,0.9042,0.21,685,YNL069C
Complex_434,23,0.9042,0.21,434,YIL133C
Complex_434,23,0.9042,0.21,237,YER074W
Complex_434,23,0.9042,0.21,83,YCR031C
Complex_434,23,0.9042,0.21,114,YDL083C
Complex_434,23,0.9042,0.21,546,YLR075W
Complex_434,23,0.9042,0.21,705,YNL178W
Complex_434,23,0.9042,0.21,609,YLR441C
Complex_434,23,0.9042,0.21,728,YNL301C
Complex_435,12,0.9041,0.1903,775,YOR063W
Complex_435,12,0.9041,0.1903,761,YOL127W
Complex_435,12,0.9041,0.1903,538,YLL045C
Complex_435,12,0.9041,0.1903,383,YHR010W
Complex_435,12,0.9041,0.1903,113,YDL082W
Complex_435,12,0.9041,0.1903,295,YGL103W
Complex_435,12,0.9041,0.1903,778,YOR096W
Complex_435,12,0.9041,0.1903,685,YNL069C
Complex_435,12,0.9041,0.1903,274,YFR031C-A
Complex_435,12,0.9041,0.1903,513,YKL180W
Complex_435,12,0.9041,0.1903,851,YPL198W
Complex_435,12,0.9041,0.1903,658,YMR194W
Complex_436,24,0.9039,0.3467,775,YOR063W
Complex_436,24,0.9039,0.3467,761,YOL127W
Complex_436,24,0.9039,0.3467,538,YLL045C
Complex_436,24,0.9039,0.3467,540,YLR029C
Complex_436,24,0.9039,0.3467,667,YMR242C
Complex_436,24,0.9039,0.3467,627,YML073C
Complex_436,24,0.9039,0.3467,211,YDR471W
Complex_436,24,0.9039,0.3467,334,YGR085C
Complex_436,24,0.9039,0.3467,778,YOR096W
Complex_436,24,0.9039,0.3467,622,YML063W
Complex_436,24,0.9039,0.3467,685,YNL069C
Complex_436,24,0.9039,0.3467,274,YFR031C-A
Complex_436,24,0.9039,0.3467,295,YGL103W
Complex_436,24,0.9039,0.3467,113,YDL082W
Complex_436,24,0.9039,0.3467,463,YJL177W
Complex_436,24,0.9039,0.3467,610,YLR448W
Complex_436,24,0.9039,0.3467,513,YKL180W
Complex_436,24,0.9039,0.3467,658,YMR194W
Complex_436,24,0.9039,0.3467,857,YPL220W
Complex_436,24,0.9039,0.3467,546,YLR075W
Complex_436,24,0.9039,0.3467,490,YJR123W
Complex_436,24,0.9039,0.3467,282,YGL030W
Complex_436,24,0.9039,0.3467,381,YHL033C
Complex_436,24,0.9039,0.3467,289,YGL076C
Complex_437,23,0.9039,0.3618,775,YOR063W
Complex_437,23,0.9039,0.3618,761,YOL127W
Complex_437,23,0.9039,0.3618,538,YLL045C
Complex_437,23,0.9039,0.3618,540,YLR029C
Complex_437,23,0.9039,0.3618,667,YMR242C
Complex_437,23,0.9039,0.3618,627,YML073C
Complex_437,23,0.9039,0.3618,211,YDR471W
Complex_437,23,0.9039,0.3618,334,YGR085C
Complex_437,23,0.9039,0.3618,778,YOR096W
Complex_437,23,0.9039,0.3618,622,YML063W
Complex_437,23,0.9039,0.3618,685,YNL069C
Complex_437,23,0.9039,0.3618,274,YFR031C-A
Complex_437,23,0.9039,0.3618,295,YGL103W
Complex_437,23,0.9039,0.3618,113,YDL082W
Complex_437,23,0.9039,0.3618,463,YJL177W
Complex_437,23,0.9039,0.3618,610,YLR448W
Complex_437,23,0.9039,0.3618,513,YKL180W
Complex_437,23,0.9039,0.3618,658,YMR194W
Complex_437,23,0.9039,0.3618,857,YPL220W
Complex_437,23,0.9039,0.3618,546,YLR075W
Complex_437,23,0.9039,0.3618,851,YPL198W
Complex_437,23,0.9039,0.3618,111,YDL075W
Complex_437,23,0.9039,0.3618,37,YBR031W
Complex_438,22,0.9048,0.2779,513,YKL180W
Complex_438,22,0.9048,0.2779,136,YDR012W
Complex_438,22,0.9048,0.2779,658,YMR194W
Complex_438,22,0.9048,0.2779,274,YFR031C-A
Complex_438,22,0.9048,0.2779,667,YMR242C
Complex_438,22,0.9048,0.2779,540,YLR029C
Complex_438,22,0.9048,0.2779,295,YGL103W
Complex_438,22,0.9048,0.2779,685,YNL069C
Complex_438,22,0.9048,0.2779,434,YIL133C
Complex_438,22,0.9048,0.2779,306,YGL147C
Complex_438,22,0.9048,0.2779,705,YNL178W
Complex_438,22,0.9048,0.2779,587,YLR340W
Complex_438,22,0.9048,0.2779,334,YGR085C
Complex_438,22,0.9048,0.2779,463,YJL177W
Complex_438,22,0.9048,0.2779,610,YLR448W
Complex_438,22,0.9048,0.2779,490,YJR123W
Complex_438,22,0.9048,0.2779,237,YER074W
Complex_438,22,0.9048,0.2779,622,YML063W
Complex_438,22,0.9048,0.2779,111,YDL075W
Complex_438,22,0.9048,0.2779,113,YDL082W
Complex_438,22,0.9048,0.2779,627,YML073C
Complex_438,22,0.9048,0.2779,761,YOL127W
Complex_439,7,0.9036,0.0952,775,YOR063W
Complex_439,7,0.9036,0.0952,822,YPL012W
Complex_439,7,0.9036,0.0952,538,YLL045C
Complex_439,7,0.9036,0.0952,670,YMR290C
Complex_439,7,0.9036,0.0952,37,YBR031W
Complex_439,7,0.9036,0.0952,755,YOL077C
Complex_439,7,0.9036,0.0952,215,YDR496C
Complex_440,21,0.9035,0.2911,587,YLR340W
Complex_440,21,0.9035,0.2911,334,YGR085C
Complex_440,21,0.9035,0.2911,622,YML063W
Complex_440,21,0.9035,0.2911,513,YKL180W
Complex_440,21,0.9035,0.2911,658,YMR194W
Complex_440,21,0.9035,0.2911,490,YJR123W
Complex_440,21,0.9035,0.2911,667,YMR242C
Complex_440,21,0.9035,0.2911,627,YML073C
Complex_440,21,0.9035,0.2911,761,YOL127W
Complex_440,21,0.9035,0.2911,274,YFR031C-A
Complex_440,21,0.9035,0.2911,463,YJL177W
Complex_440,21,0.9035,0.2911,610,YLR448W
Complex_440,21,0.9035,0.2911,295,YGL103W
Complex_440,21,0.9035,0.2911,113,YDL082W
Complex_440,21,0.9035,0.2911,685,YNL069C
Complex_440,21,0.9035,0.2911,434,YIL133C
Complex_440,21,0.9035,0.2911,237,YER074W
Complex_440,21,0.9035,0.2911,136,YDR012W
Complex_440,21,0.9035,0.2911,306,YGL147C
Complex_440,21,0.9035,0.2911,540,YLR029C
Complex_440,21,0.9035,0.2911,111,YDL075W
Complex_441,28,0.9032,0.2972,775,YOR063W
Complex_441,28,0.9032,0.2972,761,YOL127W
Complex_441,28,0.9032,0.2972,538,YLL045C
Complex_441,28,0.9032,0.2972,375,YHL001W
Complex_441,28,0.9032,0.2972,778,YOR096W
Complex_441,28,0.9032,0.2972,274,YFR031C-A
Complex_441,28,0.9032,0.2972,667,YMR242C
Complex_441,28,0.9032,0.2972,334,YGR085C
Complex_441,28,0.9032,0.2972,463,YJL177W
Complex_441,28,0.9032,0.2972,211,YDR471W
Complex_441,28,0.9032,0.2972,610,YLR448W
Complex_441,28,0.9032,0.2972,622,YML063W
Complex_441,28,0.9032,0.2972,627,YML073C
Complex_441,28,0.9032,0.2972,513,YKL180W
Complex_441,28,0.9032,0.2972,658,YMR194W
Complex_441,28,0.9032,0.2972,306,YGL147C
Complex_441,28,0.9032,0.2972,295,YGL103W
Complex_441,28,0.9032,0.2972,237,YER074W
Complex_441,28,0.9032,0.2972,113,YDL082W
Complex_441,28,0.9032,0.2972,490,YJR123W
Complex_441,28,0.9032,0.2972,83,YCR031C
Complex_441,28,0.9032,0.2972,114,YDL083C
Complex_441,28,0.9032,0.2972,685,YNL069C
Complex_441,28,0.9032,0.2972,434,YIL133C
Complex_441,28,0.9032,0.2972,468,YJL190C
Complex_441,28,0.9032,0.2972,282,YGL030W
Complex_441,28,0.9032,0.2972,111,YDL075W
Complex_441,28,0.9032,0.2972,289,YGL076C
Complex_442,25,0.9045,0.2445,513,YKL180W
Complex_442,25,0.9045,0.2445,775,YOR063W
Complex_442,25,0.9045,0.2445,274,YFR031C-A
Complex_442,25,0.9045,0.2445,658,YMR194W
Complex_442,25,0.9045,0.2445,23,YBL027W
Complex_442,25,0.9045,0.2445,282,YGL030W
Complex_442,25,0.9045,0.2445,667,YMR242C
Complex_442,25,0.9045,0.2445,37,YBR031W
Complex_442,25,0.9045,0.2445,295,YGL103W
Complex_442,25,0.9045,0.2445,685,YNL069C
Complex_442,25,0.9045,0.2445,59,YBR191W
Complex_442,25,0.9045,0.2445,577,YLR287C-A
Complex_442,25,0.9045,0.2445,705,YNL178W
Complex_442,25,0.9045,0.2445,463,YJL177W
Complex_442,25,0.9045,0.2445,83,YCR031C
Complex_442,25,0.9045,0.2445,211,YDR471W
Complex_442,25,0.9045,0.2445,609,YLR441C
Complex_442,25,0.9045,0.2445,610,YLR448W
Complex_442,25,0.9045,0.2445,490,YJR123W
Complex_442,25,0.9045,0.2445,237,YER074W
Complex_442,25,0.9045,0.2445,113,YDL082W
Complex_442,25,0.9045,0.2445,114,YDL083C
Complex_442,25,0.9045,0.2445,627,YML073C
Complex_442,25,0.9045,0.2445,375,YHL001W
Complex_442,25,0.9045,0.2445,761,YOL127W
Complex_443,26,0.903,0.2351,775,YOR063W
Complex_443,26,0.903,0.2351,761,YOL127W
Complex_443,26,0.903,0.2351,538,YLL045C
Complex_443,26,0.903,0.2351,609,YLR441C
Complex_443,26,0.903,0.2351,778,YOR096W
Complex_443,26,0.903,0.2351,667,YMR242C
Complex_443,26,0.903,0.2351,334,YGR085C
Complex_443,26,0.903,0.2351,211,YDR471W
Complex_443,26,0.903,0.2351,622,YML063W
Complex_443,26,0.903,0.2351,627,YML073C
Complex_443,26,0.903,0.2351,274,YFR031C-A
Complex_443,26,0.903,0.2351,295,YGL103W
Complex_443,26,0.903,0.2351,113,YDL082W
Complex_443,26,0.903,0.2351,685,YNL069C
Complex_443,26,0.903,0.2351,463,YJL177W
Complex_443,26,0.903,0.2351,610,YLR448W
Complex_443,26,0.903,0.2351,836,YPL090C
Complex_443,26,0.903,0.2351,705,YNL178W
Complex_443,26,0.903,0.2351,237,YER074W
Complex_443,26,0.903,0.2351,546,YLR075W
Complex_443,26,0.903,0.2351,37,YBR031W
Complex_443,26,0.903,0.2351,490,YJR123W
Complex_443,26,0.903,0.2351,83,YCR031C
Complex_443,26,0.903,0.2351,23,YBL027W
Complex_443,26,0.903,0.2351,381,YHL033C
Complex_443,26,0.903,0.2351,375,YHL001W
Complex_444,9,0.903,0.1667,775,YOR063W
Complex_444,9,0.903,0.1667,142,YDR060W
Complex_444,9,0.903,0.1667,670,YMR290C
Complex_444,9,0.903,0.1667,822,YPL012W
Complex_444,9,0.903,0.1667,755,YOL077C
Complex_444,9,0.903,0.1667,388,YHR052W
Complex_444,9,0.903,0.1667,215,YDR496C
Complex_444,9,0.903,0.1667,538,YLL045C
Complex_444,9,0.903,0.1667,843,YPL131W
Complex_445,3,0.9029,0.0476,882,YPR102C
Complex_445,3,0.9029,0.0476,837,YPL093W
Complex_445,3,0.9029,0.0476,843,YPL131W
Complex_446,22,0.9029,0.2779,587,YLR340W
Complex_446,22,0.9029,0.2779,334,YGR085C
Complex_446,22,0.9029,0.2779,622,YML063W
Complex_446,22,0.9029,0.2779,513,YKL180W
Complex_446,22,0.9029,0.2779,861,YPL249C-A
Complex_446,22,0.9029,0.2779,274,YFR031C-A
Complex_446,22,0.9029,0.2779,667,YMR242C
Complex_446,22,0.9029,0.2779,610,YLR448W
Complex_446,22,0.9029,0.2779,295,YGL103W
Complex_446,22,0.9029,0.2779,685,YNL069C
Complex_446,22,0.9029,0.2779,463,YJL177W
Complex_446,22,0.9029,0.2779,111,YDL075W
Complex_446,22,0.9029,0.2779,113,YDL082W
Complex_446,22,0.9029,0.2779,434,YIL133C
Complex_446,22,0.9029,0.2779,83,YCR031C
Complex_446,22,0.9029,0.2779,114,YDL083C
Complex_446,22,0.9029,0.2779,627,YML073C
Complex_446,22,0.9029,0.2779,761,YOL127W
Complex_446,22,0.9029,0.2779,546,YLR075W
Complex_446,22,0.9029,0.2779,196,YDR382W
Complex_446,22,0.9029,0.2779,237,YER074W
Complex_446,22,0.9029,0.2779,375,YHL001W
Complex_447,29,0.9042,0.3149,513,YKL180W
Complex_447,29,0.9042,0.3149,775,YOR063W
Complex_447,29,0.9042,0.3149,778,YOR096W
Complex_447,29,0.9042,0.3149,652,YMR142C
Complex_447,29,0.9042,0.3149,274,YFR031C-A
Complex_447,29,0.9042,0.3149,658,YMR194W
Complex_447,29,0.9042,0.3149,538,YLL045C
Complex_447,29,0.9042,0.3149,667,YMR242C
Complex_447,29,0.9042,0.3149,282,YGL030W
Complex_447,29,0.9042,0.3149,289,YGL076C
Complex_447,29,0.9042,0.3149,546,YLR075W
Complex_447,29,0.9042,0.3149,295,YGL103W
Complex_447,29,0.9042,0.3149,685,YNL069C
Complex_447,29,0.9042,0.3149,434,YIL133C
Complex_447,29,0.9042,0.3149,705,YNL178W
Complex_447,29,0.9042,0.3149,334,YGR085C
Complex_447,29,0.9042,0.3149,463,YJL177W
Complex_447,29,0.9042,0.3149,211,YDR471W
Complex_447,29,0.9042,0.3149,83,YCR031C
Complex_447,29,0.9042,0.3149,610,YLR448W
Complex_447,29,0.9042,0.3149,490,YJR123W
Complex_447,29,0.9042,0.3149,237,YER074W
Complex_447,29,0.9042,0.3149,622,YML063W
Complex_447,29,0.9042,0.3149,113,YDL082W
Complex_447,29,0.9042,0.3149,114,YDL083C
Complex_447,29,0.9042,0.3149,627,YML073C
Complex_447,29,0.9042,0.3149,375,YHL001W
Complex_447,29,0.9042,0.3149,761,YOL127W
Complex_447,29,0.9042,0.3149,381,YHL033C
Complex_448,25,0.9028,0.2181,775,YOR063W
Complex_448,25,0.9028,0.2181,761,YOL127W
Complex_448,25,0.9028,0.2181,577,YLR287C-A
Complex_448,25,0.9028,0.2181,513,YKL180W
Complex_448,25,0.9028,0.2181,274,YFR031C-A
Complex_448,25,0.9028,0.2181,658,YMR194W
Complex_448,25,0.9028,0.2181,667,YMR242C
Complex_448,25,0.9028,0.2181,463,YJL177W
Complex_448,25,0.9028,0.2181,211,YDR471W
Complex_448,25,0.9028,0.2181,610,YLR448W
Complex_448,25,0.9028,0.2181,490,YJR123W
Complex_448,25,0.9028,0.2181,237,YER074W
Complex_448,25,0.9028,0.2181,622,YML063W
Complex_448,25,0.9028,0.2181,114,YDL083C
Complex_448,25,0.9028,0.2181,627,YML073C
Complex_448,25,0.9028,0.2181,37,YBR031W
Complex_448,25,0.9028,0.2181,546,YLR075W
Complex_448,25,0.9028,0.2181,83,YCR031C
Complex_448,25,0.9028,0.2181,295,YGL103W
Complex_448,25,0.9028,0.2181,113,YDL082W
Complex_448,25,0.9028,0.2181,685,YNL069C
Complex_448,25,0.9028,0.2181,23,YBL027W
Complex_448,25,0.9028,0.2181,705,YNL178W
Complex_448,25,0.9028,0.2181,375,YHL001W
Complex_448,25,0.9028,0.2181,609,YLR441C
Complex_449,26,0.9026,0.3512,775,YOR063W
Complex_449,26,0.9026,0.3512,761,YOL127W
Complex_449,26,0.9026,0.3512,538,YLL045C
Complex_449,26,0.9026,0.3512,609,YLR441C
Complex_449,26,0.9026,0.3512,778,YOR096W
Complex_449,26,0.9026,0.3512,667,YMR242C
Complex_449,26,0.9026,0.3512,334,YGR085C
Complex_449,26,0.9026,0.3512,211,YDR471W
Complex_449,26,0.9026,0.3512,622,YML063W
Complex_449,26,0.9026,0.3512,627,YML073C
Complex_449,26,0.9026,0.3512,274,YFR031C-A
Complex_449,26,0.9026,0.3512,295,YGL103W
Complex_449,26,0.9026,0.3512,113,YDL082W
Complex_449,26,0.9026,0.3512,685,YNL069C
Complex_449,26,0.9026,0.3512,463,YJL177W
Complex_449,26,0.9026,0.3512,610,YLR448W
Complex_449,26,0.9026,0.3512,513,YKL180W
Complex_449,26,0.9026,0.3512,658,YMR194W
Complex_449,26,0.9026,0.3512,546,YLR075W
Complex_449,26,0.9026,0.3512,857,YPL220W
Complex_449,26,0.9026,0.3512,375,YHL001W
Complex_449,26,0.9026,0.3512,202,YDR418W
Complex_449,26,0.9026,0.3512,490,YJR123W
Complex_449,26,0.9026,0.3512,282,YGL030W
Complex_449,26,0.9026,0.3512,381,YHL033C
Complex_449,26,0.9026,0.3512,289,YGL076C
Complex_450,28,0.9025,0.3261,775,YOR063W
Complex_450,28,0.9025,0.3261,761,YOL127W
Complex_450,28,0.9025,0.3261,538,YLL045C
Complex_450,28,0.9025,0.3261,652,YMR142C
Complex_450,28,0.9025,0.3261,778,YOR096W
Complex_450,28,0.9025,0.3261,274,YFR031C-A
Complex_450,28,0.9025,0.3261,667,YMR242C
Complex_450,28,0.9025,0.3261,546,YLR075W
Complex_450,28,0.9025,0.3261,295,YGL103W
Complex_450,28,0.9025,0.3261,685,YNL069C
Complex_450,28,0.9025,0.3261,334,YGR085C
Complex_450,28,0.9025,0.3261,463,YJL177W
Complex_450,28,0.9025,0.3261,211,YDR471W
Complex_450,28,0.9025,0.3261,610,YLR448W
Complex_450,28,0.9025,0.3261,237,YER074W
Complex_450,28,0.9025,0.3261,622,YML063W
Complex_450,28,0.9025,0.3261,113,YDL082W
Complex_450,28,0.9025,0.3261,627,YML073C
Complex_450,28,0.9025,0.3261,513,YKL180W
Complex_450,28,0.9025,0.3261,434,YIL133C
Complex_450,28,0.9025,0.3261,289,YGL076C
Complex_450,28,0.9025,0.3261,658,YMR194W
Complex_450,28,0.9025,0.3261,282,YGL030W
Complex_450,28,0.9025,0.3261,490,YJR123W
Complex_450,28,0.9025,0.3261,114,YDL083C
Complex_450,28,0.9025,0.3261,83,YCR031C
Complex_450,28,0.9025,0.3261,381,YHL033C
Complex_450,28,0.9025,0.3261,375,YHL001W
Complex_451,25,0.9024,0.3653,775,YOR063W
Complex_451,25,0.9024,0.3653,761,YOL127W
Complex_451,25,0.9024,0.3653,538,YLL045C
Complex_451,25,0.9024,0.3653,540,YLR029C
Complex_451,25,0.9024,0.3653,667,YMR242C
Complex_451,25,0.9024,0.3653,627,YML073C
Complex_451,25,0.9024,0.3653,211,YDR471W
Complex_451,25,0.9024,0.3653,334,YGR085C
Complex_451,25,0.9024,0.3653,778,YOR096W
Complex_451,25,0.9024,0.3653,622,YML063W
Complex_451,25,0.9024,0.3653,685,YNL069C
Complex_451,25,0.9024,0.3653,274,YFR031C-A
Complex_451,25,0.9024,0.3653,295,YGL103W
Complex_451,25,0.9024,0.3653,113,YDL082W
Complex_451,25,0.9024,0.3653,463,YJL177W
Complex_451,25,0.9024,0.3653,610,YLR448W
Complex_451,25,0.9024,0.3653,513,YKL180W
Complex_451,25,0.9024,0.3653,658,YMR194W
Complex_451,25,0.9024,0.3653,857,YPL220W
Complex_451,25,0.9024,0.3653,546,YLR075W
Complex_451,25,0.9024,0.3653,490,YJR123W
Complex_451,25,0.9024,0.3653,282,YGL030W
Complex_451,25,0.9024,0.3653,196,YDR382W
Complex_451,25,0.9024,0.3653,111,YDL075W
Complex_451,25,0.9024,0.3653,289,YGL076C
Complex_452,26,0.9024,0.3512,775,YOR063W
Complex_452,26,0.9024,0.3512,761,YOL127W
Complex_452,26,0.9024,0.3512,538,YLL045C
Complex_452,26,0.9024,0.3512,202,YDR418W
Complex_452,26,0.9024,0.3512,778,YOR096W
Complex_452,26,0.9024,0.3512,667,YMR242C
Complex_452,26,0.9024,0.3512,334,YGR085C
Complex_452,26,0.9024,0.3512,513,YKL180W
Complex_452,26,0.9024,0.3512,211,YDR471W
Complex_452,26,0.9024,0.3512,622,YML063W
Complex_452,26,0.9024,0.3512,627,YML073C
Complex_452,26,0.9024,0.3512,274,YFR031C-A
Complex_452,26,0.9024,0.3512,463,YJL177W
Complex_452,26,0.9024,0.3512,610,YLR448W
Complex_452,26,0.9024,0.3512,861,YPL249C-A
Complex_452,26,0.9024,0.3512,295,YGL103W
Complex_452,26,0.9024,0.3512,685,YNL069C
Complex_452,26,0.9024,0.3512,111,YDL075W
Complex_452,26,0.9024,0.3512,113,YDL082W
Complex_452,26,0.9024,0.3512,434,YIL133C
Complex_452,26,0.9024,0.3512,83,YCR031C
Complex_452,26,0.9024,0.3512,114,YDL083C
Complex_452,26,0.9024,0.3512,375,YHL001W
Complex_452,26,0.9024,0.3512,282,YGL030W
Complex_452,26,0.9024,0.3512,306,YGL147C
Complex_452,26,0.9024,0.3512,37,YBR031W
Complex_453,28,0.9024,0.3565,775,YOR063W
Complex_453,28,0.9024,0.3565,761,YOL127W
Complex_453,28,0.9024,0.3565,538,YLL045C
Complex_453,28,0.9024,0.3565,861,YPL249C-A
Complex_453,28,0.9024,0.3565,667,YMR242C
