Complex_ID,Complex_Size,Complex_Score,Complex_Overlap_Score,Protein_ID,Protein_Name,CC_Enriched_Terms,CC_Min_Pvalue,CC_Significant,BP_Enriched_Terms,BP_Min_Pvalue,BP_Significant,MF_Enriched_Terms,MF_Min_Pvalue,MF_Significant,Total_Enriched_Terms,Overall_Min_Pvalue,Overall_Significant
Complex_96,67,0.9009,0.2208,761,YOL127W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,23,YBL027W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,211,YDR471W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,33,YBL092W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,283,YGL031C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,113,YDL082W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,114,YDL083C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,334,YGR085C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,676,YNL002C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,538,YLL045C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,228,YER006W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,289,YGL076C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,627,YML073C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,237,YER074W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,775,YOR063W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,274,YFR031C-A,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,740,YNR053C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,861,YPL249C-A,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,533,YLL008W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,539,YLR002C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,282,YGL030W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,867,YPR016C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,83,YCR031C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,705,YNL178W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,150,YDR101C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,683,YNL061W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,854,YPL211W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,338,YGR103W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,837,YPL093W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,416,YHR197W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,808,YOR272W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,297,YGL111W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,670,YMR290C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,258,YFL002C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,642,YMR049C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,529,YKR081C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,755,YOL077C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,215,YDR496C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,388,YHR052W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,796,YOR206W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,147,YDR087C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,694,YNL110C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,546,YLR075W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,611,YLR449W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,584,YLR325C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,604,YLR432W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,829,YPL043W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,574,YLR276C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,100,YDL031W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,469,YJL191W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,51,YBR142W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,111,YDL075W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,136,YDR012W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,59,YBR191W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,587,YLR340W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,597,YLR406C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,577,YLR287C-A,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,728,YNL301C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,375,YHL001W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,162,YDR174W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,610,YLR448W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,609,YLR441C,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_96,67,0.9009,0.2208,512,YKL172W,26,5.18e-53,True,42,1.13e-35,True,9,1.07e-32,True,77,5.18e-53,True
Complex_97,3,0.9009,0.3333,168,YDR228C,1,0.022461,True,0,0.232718,False,0,1.0,False,1,0.022461,True
Complex_97,3,0.9009,0.3333,803,YOR250C,1,0.022461,True,0,0.232718,False,0,1.0,False,1,0.022461,True
Complex_97,3,0.9009,0.3333,418,YHR216W,1,0.022461,True,0,0.232718,False,0,1.0,False,1,0.022461,True
Complex_98,73,0.9008,0.2326,775,YOR063W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,761,YOL127W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,538,YLL045C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,375,YHL001W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,778,YOR096W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,274,YFR031C-A,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,667,YMR242C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,334,YGR085C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,463,YJL177W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,211,YDR471W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,610,YLR448W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,622,YML063W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,627,YML073C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,513,YKL180W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,658,YMR194W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,306,YGL147C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,295,YGL103W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,237,YER074W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,113,YDL082W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,851,YPL198W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,468,YJL190C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,705,YNL178W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,685,YNL069C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,434,YIL133C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,381,YHL033C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,37,YBR031W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,676,YNL002C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,289,YGL076C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,228,YER006W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,861,YPL249C-A,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,740,YNR053C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,282,YGL030W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,83,YCR031C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,533,YLL008W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,867,YPR016C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,539,YLR002C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,150,YDR101C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,366,YGR245C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,495,YKL009W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,683,YNL061W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,854,YPL211W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,338,YGR103W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,837,YPL093W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,609,YLR441C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,706,YNL182C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,416,YHR197W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,246,YER126C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,529,YKR081C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,808,YOR272W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,587,YLR340W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,111,YDL075W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,796,YOR206W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,642,YMR049C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,297,YGL111W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,546,YLR075W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,670,YMR290C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,258,YFL002C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,318,YGL246C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,755,YOL077C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,215,YDR496C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,388,YHR052W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,147,YDR087C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,694,YNL110C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,346,YGR156W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,604,YLR432W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,59,YBR191W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,267,YFR001W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,136,YDR012W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,584,YLR325C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,829,YPL043W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,574,YLR276C,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,51,YBR142W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_98,73,0.9008,0.2326,142,YDR060W,29,1.58e-53,True,51,2.52e-39,True,12,5.57e-34,True,92,1.58e-53,True
Complex_99,48,0.9008,0.4025,279,YGL014W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,274,YFR031C-A,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,658,YMR194W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,295,YGL103W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,463,YJL177W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,729,YNL302C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,577,YLR287C-A,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,667,YMR242C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,237,YER074W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,538,YLL045C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,627,YML073C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,676,YNL002C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,334,YGR085C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,289,YGL076C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,211,YDR471W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,775,YOR063W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,113,YDL082W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,861,YPL249C-A,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,282,YGL030W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,83,YCR031C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,761,YOL127W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,705,YNL178W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,150,YDR101C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,609,YLR441C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,622,YML063W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,513,YKL180W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,587,YLR340W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,610,YLR448W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,111,YDL075W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,375,YHL001W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,728,YNL301C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,59,YBR191W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,37,YBR031W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,529,YKR081C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,546,YLR075W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,306,YGL147C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,136,YDR012W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,796,YOR206W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,837,YPL093W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,23,YBL027W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,540,YLR029C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,652,YMR142C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,162,YDR174W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,836,YPL090C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,202,YDR418W,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,694,YNL110C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,434,YIL133C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_99,48,0.9008,0.4025,685,YNL069C,22,3.44e-51,True,24,1.47e-51,True,6,2.54e-51,True,52,1.47e-51,True
Complex_100,69,0.9008,0.23,279,YGL014W,25,3.76e-53,True,47,1.63e-40,True,9,3.00e-35,True,81,3.76e-53,True
Complex_100,69,0.9008,0.23,274,YFR031C-A,25,3.76e-53,True,47,1.63e-40,True,9,3.00e-35,True,81,3.76e-53,True
Complex_100,69,0.9008,0.23,658,YMR194W,25,3.76e-53,True,47,1.63e-40,True,9,3.00e-35,True,81,3.76e-53,True
Complex_100,69,0.9008,0.23,295,YGL103W,25,3.76e-53,True,47,1.63e-40,True,9,3.00e-35,True,81,3.76e-53,True
Complex_100,69,0.9008,0.23,463,YJL177W,25,3.76e-53,True,47,1.63e-40,True,9,3.00e-35,True,81,3.76e-53,True
Complex_100,69,0.9008,0.23,23,YBL027W,25,3.76e-53,True,47,1.63e-40,True,9,3.00e-35,True,81,3.76e-53,True
Complex_100,69,0.9008,0.23,610,YLR448W,25,3.76e-53,True,47,1.63e-40,True,9,3.00e-35,True,81,3.76e-53,True
Complex_100,69,0.9008,0.23,237,YER074W,25,3.76e-53,True,47,1.63e-40,True,9,3.00e-35,True,81,3.76e-53,True
Complex_100,69,0.9008,0.23,111,YDL075W,25,3.76e-53,True,47,1.63e-40,True,9,3.00e-35,True,81,3.76e-53,True
Complex_100,69,0.9008,0.23,211,YDR471W,25,3.76e-53,True,47,1.63e-40,True,9,3.00e-35,True,81,3.76e-53,True
Complex_100,69,0.9008,0.23,627,YML073C,25,3.76e-53,True,47,1.63e-40,True,9,3.00e-35,True,81,3.76e-53,True
