T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12
YER044C-A	0	0	1	0	1	0	1	1	1	0	1	0
YHR088W	0	0	0	1	1	1	1	1	1	0	1	1
YLR219W	1	1	1	1	1	1	1	1	0	0	0	0
YKR018C	1	1	1	1	1	1	1	0	0	0	0	0
YOL001W	0	1	1	1	1	1	0	0	1	0	1	1
YJL084C	1	1	1	1	1	1	1	1	1	0	0	0
YGR263C	1	1	0	1	1	1	1	0	0	1	1	0
YPR172W	1	1	1	1	1	1	1	1	0	0	0	0
YPL219W	1	1	1	1	1	1	1	0	0	1	1	0
YGL060W	1	1	1	1	1	1	1	0	0	1	1	0
YDL070W	0	1	1	1	1	1	1	0	0	0	0	0
YAL012W	1	0	0	0	0	0	0	1	1	1	1	1
YDR058C	1	1	1	0	1	1	1	1	1	1	0	0
YML060W	1	0	0	0	0	0	1	1	1	1	1	1
YPL126W	0	0	1	1	0	1	1	1	1	1	1	1
YDR326C	0	0	1	0	1	1	0	1	1	1	1	1
YKR001C	1	1	1	1	1	1	0	0	1	1	1	1
YDR262W	0	1	1	1	1	1	1	1	0	0	0	0
YMR083W	1	1	1	1	0	0	0	1	1	1	1	1
YER171W	1	0	0	0	0	1	1	0	1	1	1	1
YNL167C	1	1	1	1	0	1	0	0	1	1	1	1
YBR019C	1	1	1	1	1	1	1	0	1	1	0	0
YJL130C	1	0	1	0	1	1	1	1	1	0	1	1
YDR005C	1	0	1	1	1	1	1	0	1	1	0	0
YBR161W	0	1	1	1	1	1	1	1	0	1	0	0
YKL149C	1	1	1	1	1	1	1	1	0	0	0	0
YGR193C	1	1	1	1	1	1	1	0	0	0	1	0
YDL085W	1	1	1	1	1	1	1	1	0	0	0	0
YJR101W	1	1	0	0	0	0	0	0	1	1	1	1
YML106W	1	0	1	0	0	0	0	1	1	1	1	1
YNL130C	1	0	1	1	1	1	1	0	0	1	1	1
YEL043W	1	1	1	0	0	0	0	1	1	1	1	1
YPL249C-A	0	0	0	1	1	1	0	1	1	1	1	1
YAL022C	1	1	1	0	0	0	1	1	1	1	0	0
YJL110C	1	0	0	0	0	1	1	1	1	1	1	1
YMR067C	0	1	1	1	1	0	1	1	0	1	1	1
YML127W	1	1	1	0	0	0	1	1	1	1	1	1
YPR007C	1	0	1	1	1	1	1	0	0	1	1	0
YLR401C	1	0	1	1	1	1	1	1	1	1	1	1
YER105C	1	0	1	1	1	1	1	1	1	0	1	0
YKL160W	1	1	1	1	0	1	1	1	0	0	0	1
YGR177C	1	1	0	0	0	0	0	0	1	1	1	1
YJR152W	1	1	1	0	1	1	1	1	1	1	1	1
YAR042W	1	1	1	0	0	1	1	1	1	0	0	0
YGL134W	1	1	1	1	1	1	1	0	0	0	1	0
YDR111C	0	1	1	1	1	1	1	1	0	0	0	0
YDR480W	1	1	1	0	0	0	0	0	1	1	1	1
YLR052W	0	0	1	1	1	1	1	1	1	1	0	1
YLR131C	1	1	1	1	1	0	0	0	0	0	1	1
YHR104W	1	1	1	1	1	1	1	0	0	1	0	0
YCR048W	0	1	1	1	1	1	1	1	1	0	0	0
YMR227C	0	1	1	1	1	1	1	1	1	0	1	0
YDR270W	1	1	1	1	0	1	1	0	0	0	0	1
YPL235W	0	0	1	1	1	1	1	1	1	1	1	1
YKR081C	1	0	1	1	1	1	1	1	1	1	1	1
YIR021W	1	1	0	0	0	0	0	0	1	1	1	1
YDR190C	0	0	1	1	0	1	0	1	1	1	1	1
YIR037W	1	1	1	1	1	1	1	1	0	0	0	0
YNL220W	1	0	0	0	0	0	0	1	1	1	1	1
YDR439W	1	1	1	1	0	1	0	1	1	1	1	1
YKL028W	1	1	1	0	1	0	1	1	1	0	1	0
YAL007C	1	1	0	0	0	0	0	0	1	1	1	1
YKR095W	1	1	1	1	1	1	1	1	0	0	0	0
YFL054C	1	1	1	1	1	1	1	0	1	1	0	0
YDL066W	1	1	0	0	0	0	0	0	1	1	1	1
YPR201W	1	0	1	1	1	1	0	1	1	1	0	1
YIL148W	1	1	0	1	1	0	1	1	0	1	1	0
YGR261C	1	1	0	0	1	1	0	0	1	1	1	1
YDL076C	1	1	1	1	1	1	1	0	0	0	0	1
YEL046C	1	0	0	0	1	1	1	1	1	1	1	1
YNL199C	0	0	1	1	0	0	0	1	1	1	1	1
YLR247C	1	1	1	1	1	1	1	0	1	1	1	0
YDL154W	0	1	1	1	1	1	1	0	0	0	0	0
YNL042W	1	1	1	1	1	0	0	1	1	1	1	1
YGR247W	1	1	1	1	1	1	1	0	0	0	0	0
YML031W	0	1	1	1	1	0	1	1	0	1	1	0
YAL027W	1	1	1	1	1	1	1	0	1	0	1	1
YLR447C	0	1	1	1	1	1	1	1	0	0	0	1
YPL210C	1	1	1	1	1	0	1	1	1	0	0	0
YHR034C	1	1	1	1	1	1	1	1	0	0	0	0
YPL242C	1	1	1	1	1	1	1	0	0	0	0	0
YMR308C	0	0	1	0	1	0	1	1	1	1	1	1
YDR477W	1	1	1	1	1	1	1	0	1	1	0	0
YMR038C	1	0	0	1	1	1	1	1	1	1	1	1
YNL025C	1	1	1	1	1	1	1	1	1	1	0	0
YML014W	1	0	1	1	1	1	1	1	1	1	1	1
YDR036C	1	1	1	1	1	0	1	0	0	0	1	1
YDR016C	1	1	1	1	1	1	0	0	0	1	1	1
YML006C	1	1	1	0	1	1	1	1	1	1	1	1
YJL147C	1	1	1	1	0	1	1	1	1	1	0	1
YGR037C	1	1	1	1	1	1	1	1	0	1	1	0
YGR129W	1	0	0	1	1	1	1	1	1	1	1	1
YPR189W	0	0	0	1	0	1	0	1	1	1	1	1
YOR361C	1	0	0	0	0	0	1	1	1	1	1	1
YLR353W	1	1	1	1	1	0	1	1	0	0	1	1
YNL278W	1	1	1	1	0	0	0	0	1	1	1	1
YPL008W	0	1	1	1	1	0	1	0	1	1	1	1
YPR060C	1	0	0	0	0	0	0	1	1	1	1	1
YNL004W	0	0	0	1	1	1	0	1	1	1	1	1
YOR195W	0	0	1	1	0	1	1	0	1	1	1	1
YGR166W	1	0	0	0	0	1	1	1	1	1	1	1
YLR075W	1	0	1	0	1	1	1	1	1	1	1	0
YER053C	1	1	1	1	1	1	1	0	0	1	0	1
YLR299W	1	1	1	1	1	0	0	1	1	1	0	0
YJR072C	0	0	0	1	1	1	1	1	1	1	1	1
YBL066C	1	1	1	0	0	0	0	0	1	1	1	1
YPR144C	0	1	1	1	1	1	1	1	1	1	1	1
YPL064C	0	0	1	1	1	1	1	1	1	0	1	0
YHL034C	1	1	1	1	1	1	1	0	0	1	1	0
YLR019W	1	1	1	1	1	1	1	1	0	0	0	1
YNL282W	0	1	1	1	1	1	1	1	1	1	1	1
YOR227W	1	1	1	1	1	1	1	0	0	0	0	0
YOR159C	0	0	1	1	0	1	0	1	1	1	1	1
YCL040W	1	1	1	1	1	1	1	0	0	0	0	0
YKR008W	1	1	1	0	1	0	0	1	1	1	1	1
YLR271W	1	1	1	1	1	1	1	1	0	0	0	0
YDL019C	1	1	1	1	1	1	1	0	0	0	0	0
YLL050C	1	1	1	1	1	1	1	0	0	0	0	0
YJR056C	0	1	1	1	1	1	1	1	1	0	0	0
YBR276C	1	1	1	1	1	0	0	0	1	1	0	1
YNL313C	0	0	0	0	1	1	1	1	1	1	1	1
YML008C	1	1	1	1	1	1	1	1	0	0	0	0
YGL234W	1	0	0	0	0	0	1	1	1	1	1	1
YLR168C	1	1	0	0	0	0	0	1	1	1	1	1
YGL043W	0	0	0	0	1	1	1	1	1	1	1	1
YJR140C	1	1	0	0	1	1	1	0	1	1	1	1
YFL048C	1	1	1	1	1	1	0	0	0	1	1	1
YBR094W	1	1	1	1	1	1	1	1	0	0	0	0
YMR061W	0	1	1	1	1	1	0	0	1	1	1	1
YJR007W	1	1	1	1	1	1	1	1	1	0	1	1
YDR287W	1	1	1	1	1	0	1	0	0	1	1	1
YLR058C	1	0	0	0	0	0	1	1	1	1	1	1
YJR045C	1	1	1	0	1	0	0	0	1	1	1	1
YMR259C	1	0	1	1	1	0	1	1	1	0	1	1
YDL100C	1	1	1	1	1	1	0	1	0	1	1	0
YER016W	1	1	1	0	0	0	0	0	0	1	1	1
YNL052W	1	1	1	0	0	0	0	0	1	1	1	1
YLR043C	1	1	1	1	1	1	0	1	0	0	1	1
YAL054C	1	1	1	1	1	1	1	1	0	0	0	0
YJR139C	1	1	1	1	0	0	0	1	1	0	1	1
YKL171W	1	1	1	1	1	1	1	0	0	0	0	0
YNL112W	1	0	1	1	1	1	1	1	1	1	1	1
YNL153C	1	1	1	0	0	0	1	1	1	1	1	1
YPR171W	1	1	1	1	0	1	0	1	1	1	0	1
YNL122C	1	1	1	1	0	0	0	0	1	1	1	1
YOR198C	1	1	1	0	0	0	0	1	1	1	1	1
YNL291C	1	0	1	0	0	0	0	1	1	1	1	1
YJL042W	1	1	1	1	1	1	1	0	0	0	0	0
YOL051W	0	0	1	1	1	1	1	1	1	0	0	0
YOR279C	0	0	1	1	0	1	1	1	1	1	1	1
YER099C	1	1	1	1	1	1	1	1	1	0	0	0
YLR293C	1	0	1	0	0	0	0	1	1	1	1	1
YMR228W	1	1	1	0	0	0	0	1	1	1	1	1
YHR046C	0	0	0	0	1	1	1	1	1	1	1	1
YDR171W	0	1	1	1	1	1	1	1	0	0	0	0
YGR048W	1	1	1	1	1	1	1	1	0	1	0	0
YNL068C	0	0	0	0	1	1	1	1	1	1	1	1
YDR158W	1	0	0	0	0	1	1	1	1	1	1	1
YER097W	1	1	0	1	1	0	1	0	0	1	1	1
YPL254W	0	0	1	1	1	1	1	1	1	1	1	1
YOL047C	1	1	1	1	1	1	1	1	1	1	0	0
YNL168C	1	0	1	1	1	1	0	1	0	1	1	1
YGL106W	1	1	1	1	0	0	0	0	0	1	1	1
YJL105W	1	1	1	1	1	0	0	0	1	1	0	1
YKL038W	1	1	1	1	1	1	1	1	1	0	0	0
YPL161C	1	1	1	1	1	1	1	0	0	1	1	1
YPL127C	1	1	1	1	0	0	0	0	0	1	1	1
YPR086W	1	1	1	1	1	1	1	1	1	0	0	0
YJL131C	1	1	0	0	1	1	1	0	1	1	1	1
YGR087C	1	0	0	1	1	1	1	1	1	1	1	0
YOR243C	0	0	0	1	1	1	1	1	1	1	1	1
YOL124C	1	0	1	1	1	1	1	1	1	1	1	1
YHR068W	1	0	0	0	0	0	1	1	1	1	1	1
YKL190W	1	1	1	1	1	1	1	1	1	0	0	0
YOL152W	1	1	0	1	0	0	1	1	0	1	1	1
YER082C	0	0	1	1	1	1	1	1	1	1	1	1
YLR154C	0	1	1	1	1	1	1	0	0	1	1	1
YPR057W	1	0	0	0	0	0	1	1	1	1	1	1
YCL030C	1	0	0	0	0	1	1	1	1	1	1	1
YML002W	0	1	1	1	1	1	1	1	0	0	0	0
YMR137C	0	1	1	1	1	1	1	1	1	0	1	0
YDR425W	1	1	1	1	1	1	1	0	0	0	0	0
YHR052W	0	0	0	1	1	1	1	1	1	1	1	1
YKR103W	1	1	1	1	1	0	1	0	1	1	1	1
YMR236W	1	1	1	0	0	0	1	1	1	1	1	1
YJR102C	1	1	1	1	1	1	1	0	1	0	0	0
YNR053C	0	0	1	1	1	1	1	1	1	1	1	1
YER015W	1	1	1	1	1	1	1	1	0	0	0	0
YPL194W	1	1	1	1	0	1	1	0	0	1	1	1
YMR200W	0	1	1	1	1	1	1	1	1	1	0	0
YNR050C	1	0	0	0	0	0	1	1	1	1	1	1
YMR172W	1	1	1	1	1	1	1	1	1	0	0	1
YPR143W	0	0	1	1	1	1	1	1	1	1	1	1
YAR015W	1	0	0	0	1	1	1	1	1	1	1	1
YHL019C	1	1	1	1	1	1	1	1	0	0	1	0
YNL251C	1	1	1	1	1	1	1	0	1	0	1	1
YDR255C	1	1	1	1	1	1	1	0	0	0	0	0
YPR088C	1	0	1	0	1	0	1	1	1	1	1	1
YGL175C	1	1	1	1	0	1	0	0	0	1	1	0
YJL081C	1	1	1	1	1	1	1	1	0	0	0	1
YDL240W	1	1	1	1	0	1	1	0	0	1	1	1
YML093W	0	0	1	1	1	1	1	1	1	1	1	1
YER075C	1	1	1	1	0	0	0	1	1	0	1	0
YDR381W	1	1	1	1	1	1	0	0	1	0	0	0
YML112W	0	1	1	0	1	0	1	1	1	0	1	0
YDR208W	1	1	1	1	0	1	1	1	0	0	0	1
YER149C	0	0	1	0	0	0	1	1	1	1	1	1
YDR145W	0	1	1	1	1	1	1	0	1	1	0	0
YOL070C	1	1	1	1	1	1	1	1	1	0	0	0
YOR074C	1	1	1	0	0	0	0	0	1	1	1	1
YFL037W	1	1	1	1	0	0	0	0	0	1	1	1
YPL211W	0	0	0	1	1	1	1	1	1	1	1	1
YEL061C	1	1	1	0	0	0	1	0	0	1	1	1
YBL020W	1	0	0	0	0	0	1	1	1	1	1	1
YFR052W	1	1	1	1	1	1	0	0	0	1	1	0
YLR074C	1	1	1	1	1	1	1	1	1	1	1	1
YAL032C	1	1	1	1	1	0	1	1	1	0	0	0
YER088C	1	1	1	1	1	1	1	1	1	0	0	0
YPL144W	1	0	0	0	0	0	0	1	1	1	1	1
YMR110C	1	1	1	1	1	1	1	1	0	0	0	0
YKL192C	1	1	1	0	0	0	0	0	1	1	1	1
YOR346W	1	0	0	1	0	0	0	1	1	1	1	1
YMR124W	1	1	1	1	1	0	1	1	0	0	1	1
YNL234W	0	1	1	0	1	1	1	1	1	0	1	1
YDR496C	0	0	1	1	1	1	1	1	1	1	1	1
YLR345W	1	1	1	1	1	1	1	0	0	0	0	0
YLR146C	1	1	0	0	0	0	1	1	1	1	1	1
YDR535C	1	1	1	1	1	1	0	0	1	1	0	0
YLR106C	1	0	1	1	1	1	1	1	1	1	1	1
YPR051W	0	1	1	0	1	0	1	1	1	0	1	1
YMR097C	1	1	1	1	1	0	0	0	0	1	1	1
YBR193C	1	1	1	1	1	1	1	1	0	0	0	0
YNL053W	1	1	1	0	1	0	1	1	1	0	1	1
YDL156W	1	0	0	0	0	0	1	1	1	1	1	1
YGR012W	1	1	0	0	0	0	1	0	1	1	1	1
YHR066W	0	0	1	1	1	1	1	1	1	1	1	1
YGL062W	1	1	0	0	0	0	0	0	1	1	1	1
YOL030W	1	1	1	0	0	0	0	1	1	1	1	1
YMR319C	1	1	1	0	1	0	1	1	1	1	1	0
YIL032C	1	1	1	1	1	1	0	0	0	0	1	0
YGL206C	1	1	1	1	1	1	1	0	0	1	1	1
YPL001W	1	1	1	1	1	1	1	0	1	1	0	0
YPL099C	1	1	1	1	1	1	0	0	0	1	0	1
YGR111W	1	1	1	1	1	1	1	0	0	1	1	0
YGL095C	1	1	1	1	1	1	0	0	1	1	1	0
YMR209C	1	1	1	1	0	0	0	0	1	0	1	1
YHR023W	1	1	1	1	1	0	0	0	1	0	1	1
YDL115C	1	1	1	1	1	1	1	0	0	0	0	0
YER164W	1	1	1	1	0	0	0	1	1	1	1	1
YPL009C	1	0	1	1	1	1	1	1	1	0	1	0
YBR283C	0	0	1	1	0	1	0	1	1	1	1	1
YOR197W	1	1	1	1	0	0	0	0	1	1	1	1
YLR176C	1	0	1	0	0	0	0	1	1	1	1	1
YKR009C	1	1	1	1	1	1	1	1	0	0	0	0
YJL041W	1	1	0	1	1	1	1	1	0	1	0	1
YKL195W	1	1	1	0	0	0	0	0	1	1	1	1
YHL023C	1	1	1	1	1	1	1	0	0	0	1	1
YFR015C	1	1	1	1	1	1	1	0	0	0	0	1
YPL207W	1	0	0	0	0	1	1	1	1	1	1	1
YKL018W	0	1	1	0	0	1	0	1	1	1	1	1
YML126C	1	1	1	1	1	1	1	1	0	0	0	0
YLL033W	1	0	0	1	1	1	1	1	1	1	1	1
YER136W	1	1	1	1	1	1	1	0	0	1	0	0
YDR484W	1	1	1	1	0	0	0	0	1	1	1	1
YDR247W	1	1	1	1	1	1	1	0	0	0	0	0
YMR309C	0	0	0	0	1	0	0	1	1	1	1	1
YLL013C	1	1	1	0	0	0	1	1	0	0	1	1
YPL088W	1	0	0	0	0	0	1	1	1	1	1	1
YPL243W	1	1	1	1	1	1	1	1	1	0	0	0
YDL203C	1	0	1	1	1	0	1	1	1	0	0	0
YOR242C	0	0	1	1	1	1	0	0	1	1	1	1
YJR046W	0	0	1	1	1	1	1	1	1	0	0	0
YBL044W	0	1	1	1	1	1	1	0	0	0	1	1
YFR002W	0	0	1	1	0	1	0	1	1	1	1	1
YBL008W	1	0	0	1	0	0	0	1	1	1	1	1
YNL317W	1	1	1	1	1	1	1	1	1	0	0	0
YPR080W	1	1	1	1	1	0	1	1	1	0	0	0
YOR284W	1	0	0	1	1	1	1	0	1	1	1	1
YDL153C	0	0	1	1	1	1	1	1	1	1	1	1
YLR021W	1	0	0	0	0	0	1	1	0	1	1	1
YLR386W	1	1	0	1	1	0	1	0	1	1	1	1
YDR295C	0	1	1	1	0	0	1	1	1	1	1	1
YKL035W	1	1	1	1	1	1	1	0	0	1	0	0
YGR136W	1	1	1	1	0	0	1	1	1	1	1	0
YHR082C	1	1	1	1	1	1	1	0	0	1	1	0
YLR186W	0	0	0	1	1	1	1	1	1	1	1	1
YJR119C	0	0	0	1	1	1	1	1	1	1	1	1
YMR187C	0	0	0	1	1	1	0	1	1	1	1	1
YPL191C	1	1	1	1	1	1	1	0	0	1	0	0
YGR188C	0	1	0	1	1	0	1	0	1	1	1	1
YDR083W	0	0	1	1	1	1	1	1	1	1	1	1
YBL081W	1	0	1	0	0	0	0	1	1	1	1	1
YGL176C	0	1	1	1	1	1	1	0	0	0	1	0
YOR281C	1	1	1	1	0	0	0	1	1	1	1	1
YNL221C	0	0	1	0	0	1	1	1	1	1	1	1
YDL008W	1	0	0	1	1	1	1	1	0	1	1	1
YNL044W	1	1	1	1	0	0	0	1	1	1	1	1
YPR119W	1	1	1	1	1	0	0	0	0	0	1	1
YJL006C	0	1	1	1	1	1	1	1	1	0	0	1
YAL061W	1	1	1	1	1	1	1	0	0	0	0	0
YCR102C	1	1	1	0	0	0	0	0	1	1	1	1
YHR169W	1	0	1	1	1	1	1	1	1	1	1	1
YMR239C	0	0	1	1	1	1	1	1	1	1	1	1
YMR287C	1	1	0	1	0	0	0	0	1	1	1	1
YIR035C	1	1	0	0	1	1	1	0	1	0	1	0
YLL055W	1	0	0	0	1	1	1	1	1	1	1	1
YPL063W	1	1	1	0	0	0	0	1	1	1	1	1
YDR488C	1	1	1	0	0	0	1	1	0	1	1	1
YML072C	0	1	1	1	1	1	1	1	0	0	0	1
YKL078W	1	0	1	1	1	1	1	1	1	1	1	1
YBR236C	0	1	1	1	1	0	0	1	1	1	1	1
YJR126C	1	1	1	1	1	1	1	1	0	0	0	0
YML004C	1	1	1	1	1	1	1	0	0	0	0	0
YDR320C	1	1	1	1	1	1	1	1	0	0	0	1
YOR374W	1	1	1	1	1	1	1	1	0	0	0	0
YBR098W	1	1	1	1	1	0	0	0	1	1	1	1
YAL026C	1	0	1	1	0	1	0	1	1	1	1	1
YOR224C	0	0	1	1	0	0	1	1	1	1	1	1
YLR171W	1	1	1	1	1	0	1	0	1	0	1	0
YDL048C	1	0	0	0	1	1	1	1	1	0	1	1
YCR042C	0	1	1	1	1	1	1	1	1	0	0	0
YJR012C	1	1	1	1	1	1	1	1	1	0	0	0
YDR341C	1	0	0	0	0	1	1	1	1	1	1	1
YNL233W	1	1	1	0	0	0	0	1	1	1	1	1
YBR101C	0	0	1	1	1	1	1	1	1	0	0	0
YER155C	1	1	0	1	1	1	0	0	0	1	1	1
YGL195W	1	1	0	0	0	0	0	1	1	1	1	1
YOL006C	0	1	1	1	1	1	1	0	1	1	1	0
YIL152W	1	1	1	1	1	1	1	1	0	0	0	0
YGR040W	1	0	1	0	0	0	0	1	1	1	1	1
YKR015C	1	0	0	0	1	1	0	0	1	1	1	1
YOR075W	0	1	1	1	1	1	1	0	1	1	1	0
YBR160W	1	1	1	0	0	0	0	1	1	1	1	1
YPL004C	1	1	1	1	1	1	1	1	0	0	0	0
YKR070W	1	1	1	1	1	0	1	0	0	1	1	1
YBR274W	0	1	1	1	1	1	1	0	1	0	0	1
YDR020C	1	0	1	0	0	1	1	1	1	1	1	1
YNR023W	1	1	1	0	1	1	0	1	1	1	1	1
YNL149C	1	1	1	1	1	1	1	1	0	0	1	0
YHR158C	1	1	1	1	1	1	0	0	0	1	1	1
YKL013C	1	1	1	1	1	1	1	0	0	0	1	1
YFR004W	1	1	1	1	1	1	1	1	0	0	0	0
YHR115C	1	1	0	1	1	0	1	1	1	1	1	1
YPL020C	1	0	0	1	1	1	1	1	1	1	1	1
YLR071C	0	1	1	1	1	0	1	0	1	0	0	0
YGL148W	1	0	0	0	0	1	1	1	1	1	1	1
YDR310C	0	0	1	1	1	1	1	1	1	1	1	0
YHR004C	1	1	1	1	1	1	1	0	0	1	1	1
YHL004W	1	1	0	0	0	0	0	0	1	1	1	1
YDL069C	1	0	0	0	0	0	0	1	1	1	1	1
YOR370C	0	0	1	1	1	1	1	1	1	1	0	0
YBR010W	1	1	1	1	0	0	0	0	0	1	1	1
YER023W	1	1	1	1	0	0	0	0	1	0	1	1
YDL224C	0	1	1	1	1	1	1	0	0	1	1	1
YBR168W	1	1	1	1	1	1	1	0	0	0	0	0
YIL006W	1	1	1	0	1	0	1	0	1	1	1	1
YIL104C	0	0	1	1	1	1	1	1	1	1	1	1
YDR285W	1	1	1	1	1	1	1	0	0	0	1	0
YFR031C	1	1	0	0	0	0	0	1	1	1	1	1
YBR278W	1	1	1	1	1	1	1	0	0	0	0	0
YER092W	0	0	1	1	0	1	1	1	1	1	1	1
YMR047C	0	1	1	1	0	0	0	0	1	1	1	1
YJL118W	1	1	1	0	0	0	0	1	1	1	1	1
YML114C	0	1	1	1	0	0	0	1	1	0	1	1
YLL011W	0	0	1	1	1	1	1	1	1	1	1	1
YFL052W	1	1	0	1	0	0	0	0	1	1	1	1
YKL121W	1	1	1	1	1	1	1	1	1	0	0	0
YOR061W	0	0	1	1	0	1	0	1	1	1	1	1
YOL033W	1	1	0	0	0	0	0	0	1	1	1	1
YOR193W	1	1	1	1	1	1	1	0	0	1	1	1
YNL075W	0	0	1	1	1	1	1	1	1	1	1	1
YML055W	1	0	0	1	1	1	1	1	1	1	1	1
YDL052C	1	1	1	0	0	0	0	0	1	1	1	1
YOR064C	0	1	1	1	1	1	0	0	1	0	1	1
YFR016C	1	0	0	0	0	1	0	1	1	1	1	1
YKL072W	1	0	0	0	1	1	1	1	1	1	1	1
YPL005W	1	1	1	1	1	1	1	0	1	0	0	0
YBL003C	1	1	1	1	1	1	1	0	0	1	1	1
YDL202W	1	1	0	0	0	0	0	0	1	1	1	1
YBR079C	1	0	0	0	0	0	1	1	1	1	1	1
YBR159W	1	1	1	1	0	0	0	0	1	1	1	1
YER062C	1	1	1	1	1	1	1	1	1	1	1	1
YLR241W	1	1	1	1	1	1	1	0	0	0	0	0
YNL186W	1	0	1	1	1	1	1	1	1	0	1	1
YDR469W	1	1	0	1	0	1	0	1	1	1	1	1
YKL127W	1	1	1	1	1	1	1	0	0	1	1	1
YAR014C	1	0	1	0	0	1	0	1	1	1	1	1
YNL132W	1	0	1	1	1	1	1	1	1	1	1	1
YMR085W	1	1	1	1	1	1	1	0	0	0	0	0
YJR035W	1	1	1	1	1	1	1	1	1	0	0	0
YFR044C	1	1	1	1	1	1	0	0	0	1	1	1
YDR300C	1	0	0	0	0	0	1	1	1	1	1	1
YNL047C	1	1	1	1	1	1	1	1	0	0	0	1
YGL223C	1	1	1	0	0	1	1	1	0	1	1	0
YFL034W	1	1	1	1	0	1	1	0	1	1	1	1
YMR063W	0	0	1	1	1	1	1	1	0	1	1	1
YLR403W	0	1	1	1	0	1	1	1	1	1	0	1
YDL215C	1	1	1	1	1	1	1	0	0	0	0	0
YBL082C	1	0	1	0	0	0	0	1	1	1	1	1
YML027W	1	1	0	0	0	0	0	0	1	1	1	1
YKL017C	1	0	1	0	0	0	1	0	1	1	1	1
YAR003W	1	1	1	0	0	0	1	0	1	1	1	1
YOR265W	1	1	1	1	1	1	1	1	0	1	1	1
YDR353W	1	1	1	0	0	0	0	1	1	1	1	1
YDL134C	1	1	1	1	1	1	1	1	1	0	0	0
YPL035C	1	1	1	1	1	1	1	0	1	0	0	0
YKL104C	1	1	1	1	1	1	1	0	1	1	0	0
YJL034W	0	0	1	1	1	1	1	1	1	1	0	0
YJL209W	1	1	1	0	0	0	0	1	1	1	1	1
YOR323C	1	0	1	0	0	1	1	1	1	1	1	1
YPR169W	0	0	1	1	1	1	1	1	1	0	1	1
YER003C	1	1	0	0	0	0	0	0	1	1	1	1
YDR141C	1	1	1	1	1	1	0	1	0	0	1	0
YGL021W	1	1	1	1	1	0	0	0	0	0	1	1
YOR349W	1	1	1	1	1	1	0	0	0	0	0	0
YOL094C	0	0	0	0	1	0	1	1	1	1	1	1
YNL297C	1	1	1	1	1	1	1	0	0	1	1	1
YKL047W	1	1	1	1	1	1	1	0	1	0	1	1
YER020W	1	1	1	1	1	1	1	0	1	1	0	0
YLR373C	1	1	1	0	1	0	0	0	0	1	1	1
YGR116W	0	1	1	1	1	0	1	0	0	1	1	1
YJR011C	1	1	1	1	1	1	0	0	0	0	1	1
YLR273C	0	1	1	1	1	1	1	0	1	0	0	0
YMR255W	0	1	1	1	1	1	0	0	1	0	1	0
YLR426W	1	1	1	1	1	0	1	0	1	1	1	0
YDR175C	1	1	1	0	0	0	0	0	1	1	1	1
YBL075C	0	1	1	1	1	1	1	1	0	0	0	0
YPR173C	0	1	1	1	1	1	1	1	1	1	0	0
YFL008W	1	1	1	0	0	0	0	0	1	1	1	1
YPR161C	0	0	1	1	1	1	0	1	1	1	1	1
YHR062C	0	0	0	1	1	0	1	1	1	1	1	1
YDR013W	0	1	1	1	0	1	0	0	1	1	1	1
YBR001C	1	1	1	1	1	1	1	0	0	0	0	0
YHR108W	1	1	0	1	0	0	1	1	0	1	1	1
YDR227W	1	1	1	1	0	1	0	0	0	0	1	1
YDL164C	1	1	1	0	0	0	0	0	1	1	1	1
YHL022C	1	1	1	1	1	1	0	0	0	0	1	1
YNL232W	1	1	1	0	0	0	1	1	1	1	1	1
YOR156C	0	0	1	1	1	1	0	1	1	1	1	0
YBR279W	1	1	1	1	0	1	1	1	1	0	0	0
YCL054W	0	0	1	1	1	1	1	1	1	1	1	1
YPR036W	0	1	1	1	1	1	1	1	1	0	0	0
YKL154W	0	1	0	0	1	1	1	1	1	1	1	1
YDR032C	1	1	1	1	1	1	1	1	0	0	0	0
YER124C	0	1	1	1	1	1	1	1	0	0	0	0
YDR457W	0	1	1	1	1	1	0	1	0	0	1	1
YJR098C	1	1	1	1	1	1	0	0	1	0	0	1
YPL218W	1	1	1	1	1	0	0	0	0	1	1	0
YBL063W	1	1	1	0	1	1	0	0	0	1	1	1
YMR035W	1	0	0	1	1	1	1	1	0	1	1	1
YMR323W	0	1	1	1	1	1	1	1	0	0	0	0
YBR133C	1	1	1	1	0	0	0	0	1	1	1	1
YOL078W	0	0	0	1	1	1	0	1	1	1	1	1
YNL240C	1	1	1	1	1	1	1	1	1	0	0	0
YGL058W	0	1	1	0	1	1	1	1	1	0	1	0
YLR425W	1	1	1	1	1	1	1	1	0	0	0	0
YOL142W	0	0	1	1	1	1	1	1	1	0	1	1
YER064C	1	0	0	0	0	1	1	1	1	1	1	1
YDR240C	0	0	0	1	0	1	1	1	1	1	1	1
YHR172W	1	1	1	1	0	0	0	0	1	1	1	1
YLR143W	0	0	0	1	1	1	1	1	1	1	0	1
YJL066C	1	1	1	1	1	0	1	0	0	1	1	1
YMR032W	1	1	1	1	1	0	0	0	0	0	0	1
YGR239C	1	0	0	0	0	1	1	1	1	1	1	1
YBR136W	1	1	1	1	1	1	1	1	0	0	0	0
YMR025W	0	1	1	1	1	1	1	0	0	1	1	1
